regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.24488890188979073
ceh-32	cutl-16	0.5004964489370095
ceh-32	mlc-1	0.40969747677116175
ceh-32	gcy-33	0.38171526482198453
ceh-32	zig-7	0.38741379468851334
ceh-32	gcy-34	0.30015326591762737
ceh-32	syd-9	-0.16310832221081506
ceh-32	T19C3.3	0.1914757577662204
ceh-32	srsx-30	0.34433525482194105
ceh-32	nlp-33	0.32660217090063104
ceh-32	cpl-1	0.31608709907598687
ceh-32	hlh-1	0.3378570162224546
ceh-32	grd-10	0.2939806459142278
ceh-32	plin-1	-0.306387273708142
ceh-32	tctn-1	0.28586711809626325
ceh-32	let-2	0.26561072225207505
ceh-32	acsd-1	0.25493869020759263
ceh-32	mlc-3	0.25496181509828086
ceh-32	cutl-24	0.2616009423976108
ceh-32	sem-4	0.2329642046200419
ceh-32	hil-4	0.2643886300927867
ceh-32	tmem-231	0.24428160191458936
ceh-32	nlp-29	0.27039883826690914
ceh-32	gst-5	0.23631609906649356
ceh-32	cle-1	0.22938654042005469
ceh-32	lgc-31	0.19070073223151549
ceh-32	col-166	0.23170054427040856
ceh-32	maoc-1	-0.23745247304815326
ceh-32	elt-7	-0.22840022254161552
ceh-32	hsp-12.3	0.25523058711725327
ceh-32	AH9.6	0.2001639915213001
ceh-32	F53B3.3	-0.20821705551664543
ceh-32	C14B9.2	0.19839078281869607
ceh-32	dyf-1	0.234200315814508
ceh-32	C29F5.1	0.19800105432622428
ceh-32	set-18	0.2495540103424884
ceh-32	deg-1	0.21018101555234792
ceh-32	fbxc-20	0.25149985678533465
ceh-32	lec-3	0.22056767718795967
ceh-32	C25D7.15	0.2115542420464562
ceh-32	gpdh-1	0.1782514751968129
ceh-32	Y62F5A.9	0.21003706301488045
ceh-32	lntl-1	0.185477253233733
ceh-32	Y22D7AL.6	0.2104072687050834
ceh-32	C14A11.5	0.058610628285240926
ceh-32	dhs-8	0.057072985758498423
ceh-32	F47B10.8	0.20294064581695243
ceh-32	ftn-2	0.05364895704088389
ceh-32	K02F2.5	-0.12298238773866126
ceh-32	R102.2	0.1559157116223439
ceh-32	Y102A11A.9	0.1570371380736728
ceh-32	C01G5.25	-0.08931919344136473
ceh-32	tir-1	0.11940647063416773
ceh-32	cnc-3	0.19756409419523072
ceh-32	F57B1.6	0.06526609163607233
ceh-32	ZC443.4	-0.17950701208438816
ceh-32	fkb-4	0.0700042911767218
ceh-32	max-1	0.1575100574154436
ceh-32	ctg-1	-0.15406285851621765
ceh-32	fmi-1	0.11270293376497442
ceh-32	spp-13	0.08476111213237077
ceh-32	odr-4	0.08825390472952108
ceh-32	elo-6	-0.09548269527096451
ceh-32	F44E5.4	-0.07957788246401622
ceh-32	ttr-1	-0.05941754181309186
ceh-32	clec-1	0.059032444700694534
ceh-32	unc-43	-0.14733981759987186
ceh-32	cutl-18	-0.1603981111023965
ceh-32	twk-14	0.2666630498821483
ceh-32	asns-2	-0.10800761106876705
ceh-32	K10D3.6	-0.10232755301500943
ceh-32	unc-58	0.055192536696195456
ceh-32	inx-13	-0.07040299332399702
ceh-32	hil-5	0.08221217904336607
ceh-32	pghm-1	0.05312302104341242
ceh-32	tba-9	0.06136343410286464
ceh-32	pat-10	0.08171898438606716
ceh-32	glb-18	-0.06361988058117814
ceh-32	ttn-1	0.09002653147806852
ceh-32	casy-1	0.08935676579342695
ceh-32	ptd-2	0.07738286437863769
ceh-32	egl-21	-0.08197193705032818
ceh-32	sox-4	0.059386739592279754
ceh-32	F53A9.8	0.054379369475230095
ceh-32	rig-6	0.12589109863337056
ceh-32	cpn-1	-0.08183918044916245
ceh-32	hsp-70	0.08071917137268446
ceh-32	F14B8.6	0.07186244290193561
ceh-32	glr-2	-0.05377547226661787
ceh-32	fkb-7	0.18325753419841445
ceh-32	F43C9.2	-0.07874177593700725
ceh-32	C26F1.1	-0.05516273771264103
ceh-32	pros-1	0.10606906456323757
ceh-32	K07E3.4	0.050640165915183714
ceh-32	ZK822.1	-0.09046382830767682
ceh-32	mec-12	0.055339989517475284
ceh-32	ZK1307.1	-0.10125249119690971
ceh-32	lon-2	-0.06040342730347238
ceh-32	icl-1	0.06660666149829796
ceh-32	F42G8.19	0.0985685055864684
ceh-32	nlp-31	-0.07153244757406411
ceh-32	F54E4.3	0.07063636616088775
ceh-32	B0228.1	0.08014536091036784
ceh-32	sym-1	0.079199246146104
ceh-32	tns-1	-0.06090829666140794
ceh-32	hmit-1.3	0.08219189033688343
ceh-32	F08B12.4	0.1960011111434869
ceh-32	K07C11.4	0.07810747189911535
ceh-32	hrg-3	-0.07145565897330339
ceh-32	ZK287.1	0.08755262754985496
ceh-32	rmd-2	-0.06756653443540939
ceh-32	F46F2.5	0.05557028630146485
ceh-32	spi-1	-0.05030458186051831
ceh-32	F55D12.5	-0.05573074064115426
ceh-32	dao-2	0.06174718221510475
ceh-32	ncam-1	0.11246516861594608
ceh-32	pgal-1	-0.07357909201609493
ceh-32	mig-18	0.0688297452703023
ceh-32	grd-5	0.08431175071568503
ceh-32	unc-83	0.11804175310025394
ceh-32	C34E7.4	0.05210324979435171
ceh-32	F48D6.4	0.05098415552928085
ceh-32	cab-1	-0.07390219492201011
ceh-32	T10B5.4	-0.0987488346302913
ceh-32	F26E4.3	0.07910049142517389
ceh-32	che-13	0.08789486511468811
ceh-32	M153.4	0.09456431523909996
ceh-32	F14D12.1	0.06322164852789726
ceh-32	C08G9.1	-0.08823000342760545
ceh-32	zig-8	-0.055121198128806066
ceh-32	ZK643.2	0.053729382921510985
ceh-32	cki-2	0.06013195991723731
ceh-32	Y48C3A.5	0.09239422375511575
ceh-32	aakg-5	0.06194915459436329
ceh-32	lpr-4	0.06443262774295584
ceh-32	gst-13	-0.07573222947100101
ceh-32	T14B1.1	-0.06563543231859598
ceh-32	grl-10	0.05999971520552516
ceh-32	F07C6.4	0.0951204785651836
ceh-32	mec-7	0.05206904985163886
ceh-32	lpr-6	0.07353967873062642
ceh-32	ceh-31	0.07053807233852119
ceh-32	sqt-3	-0.06947627239633046
ceh-32	strl-1	0.07296928425161509
ceh-32	F58H10.1	-0.0527758893634229
ceh-32	mab-21	-0.052712455516346554
ceh-32	C50B8.4	0.07597197339227171
ceh-32	unc-15	-0.06658521414462099
ceh-32	ast-1	0.08125503120761557
ceh-32	msa-1	0.07003652764756835
ceh-32	nuc-1	0.07776518699907775
ceh-32	T04G9.4	-0.07327572805668116
ceh-32	eva-1	0.07340143576903724
ceh-32	catp-3	0.051745767631930534
ceh-32	lpr-1	0.06651178531107005
ceh-32	Y41G9A.5	-0.06225112784019527
ceh-32	tsp-7	0.06443554535425117
ceh-32	cla-1	-0.08837609667951954
ceh-32	F39B2.8	-0.08750720816271651
ceh-32	asp-4	0.10125563288018583
ceh-32	pdl-1	0.09283385913957093
ceh-32	unc-6	0.07907416615479396
ceh-32	lgc-47	0.0774347185175195
ceh-32	C53A3.2	0.06290716663790577
ceh-32	R02D3.1	0.06142636404964362
ceh-32	ace-4	-0.05821838303253642
ceh-32	enpl-1	0.09042670512427348
ceh-32	psa-3	-0.08149398531868915
ceh-32	bbs-8	-0.07546979579881288
ceh-32	F58F9.1	0.1219007419260251
ceh-32	ceh-37	-0.06975079581724386
ceh-32	pqn-44	-0.0699246842449058
ceh-32	lag-1	0.07931515077098786
ceh-32	cutl-20	0.10516755199671973
ceh-32	pcrg-1	-0.05579879586214949
ceh-32	nhr-25	-0.06668158567199377
ceh-32	daf-19	-0.0833815834021282
ceh-32	lin-2	0.06522285307806387
ceh-32	E02A10.3	0.07638787707073708
ceh-32	lbp-3	0.052004977076918854
ceh-32	wrt-10	0.06209336040585606
ceh-32	C16B8.2	0.07686747434115523
ceh-32	inx-12	0.0839164528919074
ceh-32	gcy-31	0.06544033002677144
ceh-32	fbxa-4	0.06839457174751677
ceh-32	cof-2	-0.09179296618312906
ceh-32	T19D12.6	-0.08392481736492309
ceh-32	flp-9	0.062124683505751566
ceh-32	D2092.4	-0.061624744577518695
ceh-32	lin-39	0.07520935146785007
ceh-32	tbc-7	-0.09069030044561288
ceh-32	C17G1.5	-0.09480846502112561
ceh-32	sym-2	0.09144382978995699
ceh-32	cpn-3	-0.06205428323775834
tbp-1	F56C9.8	0.2973791842952569
tbp-1	cutl-16	0.4590841869167483
tbp-1	mlc-1	0.4102570658875741
tbp-1	gcy-33	0.3975380770899757
tbp-1	zig-7	0.38957956043146913
tbp-1	syd-9	-0.1980841907858215
tbp-1	T19C3.3	0.20566712534264064
tbp-1	cpl-1	0.3337423891648248
tbp-1	hlh-1	0.32103581640942136
tbp-1	grd-10	0.30554442740455523
tbp-1	plin-1	-0.2918384604473938
tbp-1	tctn-1	0.2928541265783415
tbp-1	acsd-1	0.29353271855648944
tbp-1	cutl-24	0.2606489374757246
tbp-1	sem-4	0.24161478706459272
tbp-1	hil-4	0.2618496412633752
tbp-1	tmem-231	0.22337774149335327
tbp-1	nlp-29	0.2865915354393326
tbp-1	cup-16	0.0738631996169084
tbp-1	gst-5	0.23276488127212935
tbp-1	cle-1	0.22541201999008487
tbp-1	col-166	0.22259714321644294
tbp-1	maoc-1	-0.22242581122844762
tbp-1	elt-7	-0.22139124372009192
tbp-1	AH9.6	0.2040971062000893
tbp-1	F53B3.3	-0.1990712163342337
tbp-1	abts-1	0.054316675332668436
tbp-1	C14B9.2	0.22461243813357903
tbp-1	dyf-1	0.22991524791099088
tbp-1	deg-1	0.2016625200656601
tbp-1	C25D7.15	0.2288587514664116
tbp-1	cpr-6	-0.07146351192155682
tbp-1	gpdh-1	0.18101549888009022
tbp-1	Y62F5A.9	0.20876258587819463
tbp-1	lntl-1	0.17630317450268942
tbp-1	hgo-1	-0.074268366286617
tbp-1	dhs-8	0.051438455859453586
tbp-1	spp-22	0.06908432208273367
tbp-1	ftn-2	0.07029541542268086
tbp-1	K02F2.5	-0.1060254966476955
tbp-1	odr-2	0.051566957540097644
tbp-1	R102.2	0.1385404620397007
tbp-1	Y102A11A.9	0.18035436733987215
tbp-1	C01G5.25	-0.11990285535066507
tbp-1	tir-1	0.13975768486571336
tbp-1	ceh-16	0.06789757566369074
tbp-1	ZC443.4	-0.14748778029746165
tbp-1	F28E10.1	0.18277263675209582
tbp-1	max-1	0.10637768549472978
tbp-1	C09F5.1	0.16859310061815191
tbp-1	ctg-1	-0.1295162598832082
tbp-1	spp-13	0.11858515102152554
tbp-1	odr-4	0.06378535133435242
tbp-1	F44E5.4	-0.08390530250796624
tbp-1	unc-43	-0.11529954272780311
tbp-1	cutl-18	-0.16594565260059946
tbp-1	osm-11	-0.05276152989901772
tbp-1	twk-14	0.06115225225478607
tbp-1	K10D3.6	-0.059179360528262545
tbp-1	unc-58	0.06691078646007817
tbp-1	hil-5	0.09621145572873967
tbp-1	T13H5.1	0.09577797757785628
tbp-1	fasn-1	-0.05865287262714325
tbp-1	F14B8.5	0.06331881256769459
tbp-1	pat-10	0.0985246063193954
tbp-1	glb-18	-0.07760552996400798
tbp-1	ttn-1	0.056595013990897336
tbp-1	egl-21	-0.06998587201443687
tbp-1	zfh-2	0.05056834634299419
tbp-1	F14B8.6	0.09042691944269256
tbp-1	glr-2	-0.0918203538649672
tbp-1	fkb-7	0.0810468265326655
