regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.08920730889689996
ceh-32	cutl-16	0.32342089436146526
ceh-32	mlc-1	0.2611510863349032
ceh-32	gcy-33	0.24307252652993533
ceh-32	zig-7	0.23339875799118626
ceh-32	gcy-34	0.2650348874667401
ceh-32	T19C3.3	0.18635736583633014
ceh-32	srsx-30	0.24766817531089275
ceh-32	nlp-33	0.23796893550923182
ceh-32	cpl-1	0.19211933790413546
ceh-32	hlh-1	0.24039450280596053
ceh-32	grd-10	0.19114778966745805
ceh-32	plin-1	-0.20087275173319838
ceh-32	tctn-1	0.2043712591494578
ceh-32	let-2	0.17788474342105134
ceh-32	acsd-1	0.21367488469314896
ceh-32	mlc-3	0.19265505575301
ceh-32	cutl-24	0.16035078146326498
ceh-32	Y37D8A.16	0.05448161987590746
ceh-32	sem-4	0.16006161668773436
ceh-32	hil-4	0.17983067022590904
ceh-32	tmem-231	0.18569270757390138
ceh-32	nlp-29	0.19424341348834
ceh-32	gst-5	0.1412768370015229
ceh-32	cle-1	0.14846673152661521
ceh-32	lgc-31	0.1868555299486734
ceh-32	col-166	0.1380650665508816
ceh-32	maoc-1	-0.1844044446676421
ceh-32	elt-7	-0.1469281589482625
ceh-32	hsp-12.3	0.155776450750294
ceh-32	AH9.6	0.12926835141180998
ceh-32	F53B3.3	-0.12515111534333523
ceh-32	C14B9.2	0.169613388278721
ceh-32	dyf-1	0.16197706768442977
ceh-32	C29F5.1	0.1533305251303495
ceh-32	set-18	0.15725016152545368
ceh-32	deg-1	0.11919033578449899
ceh-32	fbxc-20	0.15221747892548446
ceh-32	lec-3	0.15817848268336004
ceh-32	C25D7.15	0.15583874941939058
ceh-32	gpdh-1	0.11740267177259764
ceh-32	Y62F5A.9	0.12211171511299582
ceh-32	lntl-1	0.11499891852052471
ceh-32	Y22D7AL.6	0.15135699521230292
ceh-32	C14A11.5	0.12109446867070228
ceh-32	F47B10.8	0.1377280373938688
ceh-32	cpz-1	-0.11492665348135125
ceh-32	ftn-2	0.12002888638442584
ceh-32	odr-2	0.06602938076120489
ceh-32	Y102A11A.9	0.08167589388246864
ceh-32	C01G5.25	-0.11623926649850594
ceh-32	cnc-3	0.13181937525244816
ceh-32	F57B1.6	0.1399351515804487
ceh-32	ZC443.4	-0.1343776226693406
ceh-32	C53D6.8	0.05075692635105773
ceh-32	max-1	0.11850802250459344
ceh-32	ctg-1	-0.10146028005324129
ceh-32	spp-13	0.08396134668000352
ceh-32	odr-4	0.062221951012401265
ceh-32	F44E5.4	-0.07294056470338532
ceh-32	unc-43	-0.07426576212247346
ceh-32	cutl-18	-0.07506353452433506
ceh-32	K10D3.6	-0.06045437933071117
ceh-32	hil-5	0.05555528157091836
ceh-32	tba-9	0.08998689763499143
ceh-32	pat-10	0.05121467461440289
ceh-32	egl-21	-0.06162760822500811
ceh-32	sox-4	0.07109120517294232
ceh-32	fkb-7	0.0672318371516884
ceh-32	C26F1.1	0.09547501028146754
ceh-32	fbxb-74	0.075653465054993
ceh-32	shc-2	0.06369011629763772
ceh-32	pqn-48	0.11087918077167495
ceh-32	ZK1307.1	-0.05891619487235257
ceh-32	eri-6	0.05125008677303728
ceh-32	ift-74	0.0570591210783218
ceh-32	tns-1	0.1803717308580128
ceh-32	F08B12.4	0.05147264287344472
ceh-32	K07C11.4	0.050978041865661974
ceh-32	dao-2	0.0605688167653831
ceh-32	ncam-1	0.05280710747872267
ceh-32	mig-18	0.07096340610842497
ceh-32	grd-5	0.07261128798081545
ceh-32	unc-83	0.0755005313320591
ceh-32	C34E7.4	0.061848909913380525
ceh-32	F14D12.1	0.05793044791311461
ceh-32	mua-3	0.05662699300571581
ceh-32	C08G9.1	-0.05313769696880405
ceh-32	cki-2	0.05212882183703329
ceh-32	Y48C3A.5	0.06538917506591352
ceh-32	F07C6.4	0.06520004259055019
ceh-32	pmt-2	0.05045988563403021
ceh-32	strl-1	0.05288330818551071
ceh-32	C50B8.4	0.06694231425322703
ceh-32	msa-1	0.05331591620403337
ceh-32	F14B4.1	0.06893137581505274
ceh-32	cla-1	-0.05849277505274954
ceh-32	asp-4	0.06748895027593158
ceh-32	pdl-1	0.05585009146796553
ceh-32	bbs-8	-0.051313083969832696
ceh-32	ceh-37	0.07808723006954499
