regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.12970230598032262
ceh-32	cutl-16	0.5302129506555634
ceh-32	mlc-1	0.42137641887620053
ceh-32	gcy-33	0.412718248081126
ceh-32	zig-7	0.3995378016441067
ceh-32	gcy-34	0.4578390084584153
ceh-32	srsx-30	0.34299885203842856
ceh-32	nlp-33	0.3516441518995209
ceh-32	cpl-1	0.3290560151559786
ceh-32	hlh-1	0.39864363343727727
ceh-32	grd-10	0.3307506378896117
ceh-32	plin-1	-0.33365410428504727
ceh-32	tctn-1	0.32642652537035777
ceh-32	let-2	0.37065126838761947
ceh-32	acsd-1	0.312398351185883
ceh-32	mlc-3	0.2896006508084443
ceh-32	cutl-24	0.2773144347857871
ceh-32	Y37D8A.16	0.07737121860430107
ceh-32	sem-4	0.2663050029262628
ceh-32	hil-4	0.24843800911032043
ceh-32	tmem-231	0.29332165843287844
ceh-32	nlp-29	0.2731795440476287
ceh-32	gst-5	0.24987825919389023
ceh-32	cle-1	0.25406734535113795
ceh-32	lgc-31	0.31866509227185147
ceh-32	col-166	0.24971324920075916
ceh-32	maoc-1	-0.25632399213229934
ceh-32	elt-7	-0.24770142613321555
ceh-32	hsp-12.3	0.3052964246302964
ceh-32	AH9.6	0.22466470975740074
ceh-32	F53B3.3	-0.221279855404651
ceh-32	abts-1	-0.05508461257636313
ceh-32	C14B9.2	0.19737535036842724
ceh-32	dyf-1	0.2513186571134839
ceh-32	C29F5.1	0.2792369061840355
ceh-32	set-18	0.2595917916320135
ceh-32	deg-1	0.2578846690171914
ceh-32	fbxc-20	0.2841146698554861
ceh-32	lec-3	0.26372340263495925
ceh-32	C25D7.15	0.2564421340032742
ceh-32	gpdh-1	0.25169077947228063
ceh-32	Y62F5A.9	0.19511778094868254
ceh-32	lntl-1	0.05151815248516451
ceh-32	hgo-1	-0.09901381231049927
ceh-32	Y22D7AL.6	0.21399368761629106
ceh-32	C14A11.5	0.06568362013257383
ceh-32	dhs-8	-0.07055018862594903
ceh-32	F47B10.8	0.2058276839726204
ceh-32	cpz-1	-0.10405627382286955
ceh-32	ftn-2	0.07953460377551336
ceh-32	K02F2.5	-0.08565007375343009
ceh-32	R102.2	0.0766715020115104
ceh-32	Y102A11A.9	0.05870904335185847
ceh-32	C01G5.25	-0.19086488066380822
ceh-32	tir-1	0.06263323453918762
ceh-32	cnc-3	0.24324275125697672
ceh-32	F57B1.6	0.23401515914953763
ceh-32	ZC443.4	-0.18743059330182002
ceh-32	fkb-4	0.05870960253699777
ceh-32	max-1	0.13010241276799067
ceh-32	ctg-1	-0.06223055553220583
ceh-32	fmi-1	0.0826239063989972
ceh-32	spp-13	0.05384463722828643
ceh-32	odr-4	0.18034109211411375
ceh-32	elo-6	0.7336382943132027
ceh-32	F44E5.4	-0.06805039051059561
ceh-32	ttr-1	-0.053154606574736134
ceh-32	unc-43	-0.14464220973726188
ceh-32	cutl-18	-0.09423379890575692
ceh-32	asns-2	-0.05116192521554442
ceh-32	hil-5	0.07259799379875714
ceh-32	T13H5.1	0.057802636459384056
ceh-32	fasn-1	-0.059722295720435345
ceh-32	tba-9	0.1760615506594861
ceh-32	F14B8.5	0.07772211923410716
ceh-32	pat-10	0.07968674528987923
ceh-32	nphp-4	0.09776542445766748
ceh-32	nlp-57	-0.05585326930426538
ceh-32	ttn-1	0.0756116045936577
ceh-32	ptd-2	0.05407200444704599
ceh-32	egl-21	-0.10751836540889757
ceh-32	sox-4	0.05220711545706867
ceh-32	aat-6	0.0623452631908997
ceh-32	rig-6	0.07680406359798826
ceh-32	cpn-1	-0.06393352350125196
ceh-32	F14B8.6	0.09166181310472807
ceh-32	glr-2	-0.058947408203062684
ceh-32	F32D8.7	-0.054268824345972994
ceh-32	fkb-7	0.05980990651816762
ceh-32	F43C9.2	-0.0672588940760155
ceh-32	fbxb-74	0.061843155092083026
ceh-32	shc-2	0.06588564352768048
ceh-32	ZK822.1	-0.07402861656218573
ceh-32	pqn-48	-0.05817451086045004
ceh-32	R02E12.4	0.062422670638252506
ceh-32	ZK1307.1	-0.09298083257090244
ceh-32	eri-6	0.09360496561229174
ceh-32	F42G8.19	0.06896287163318
ceh-32	nlp-31	-0.09142124418761534
ceh-32	F54E4.3	0.11315723175086065
ceh-32	egl-13	0.13869974604435695
ceh-32	B0228.1	0.07645620174324294
ceh-32	sym-1	0.05434584890332499
ceh-32	hmit-1.3	0.06874983185791991
ceh-32	F08B12.4	0.0858363257234318
ceh-32	K07C11.4	0.06341363796029381
ceh-32	tbx-2	0.08777740374762422
