regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.1621137481038375
ceh-32	cutl-16	0.39488926275329717
ceh-32	mlc-1	0.3337921927796733
ceh-32	gcy-33	0.31585236311523246
ceh-32	zig-7	0.3161650394844544
ceh-32	gcy-34	0.29263064595653354
ceh-32	syd-9	-0.09601445971796427
ceh-32	T19C3.3	0.2620334000658351
ceh-32	srsx-30	0.2748186832200052
ceh-32	T10G3.1	0.10610535927036496
ceh-32	nlp-33	0.282127811713102
ceh-32	cpl-1	0.2716250192633876
ceh-32	hlh-1	0.30874019250105267
ceh-32	grd-10	0.24213865313970104
ceh-32	plin-1	-0.23935742927893786
ceh-32	tctn-1	0.2709062298377094
ceh-32	let-2	0.23179350387388603
ceh-32	acsd-1	0.23407474487696883
ceh-32	mlc-3	0.21034648518769627
ceh-32	cutl-24	0.21020339666511428
ceh-32	Y37D8A.16	-0.10625026404998081
ceh-32	sem-4	0.1905150233094972
ceh-32	hil-4	0.22053074061936404
ceh-32	tmem-231	0.2079185030629806
ceh-32	nlp-29	0.21748916139414162
ceh-32	gst-5	0.18485725183600318
ceh-32	cle-1	0.17277030130338025
ceh-32	lgc-31	0.23197779558738355
ceh-32	col-166	0.17760304219973944
ceh-32	maoc-1	-0.21010431133769075
ceh-32	elt-7	-0.18864376766983687
ceh-32	hsp-12.3	0.18090560822149943
ceh-32	AH9.6	0.17101104933985006
ceh-32	F53B3.3	-0.15824581140808244
ceh-32	abts-1	0.0708752094120645
ceh-32	C14B9.2	0.15807901899919102
ceh-32	dyf-1	0.14073138174814215
ceh-32	C29F5.1	0.16780712223853364
ceh-32	set-18	0.1996105248366386
ceh-32	deg-1	0.1533293500601596
ceh-32	fbxc-20	0.1861534564138742
ceh-32	lec-3	0.20135245218077433
ceh-32	lntl-1	-0.09123670478198882
ceh-32	Y22D7AL.6	0.17585799723791645
ceh-32	C14A11.5	0.05314507525739844
ceh-32	F47B10.8	0.07604280497188198
ceh-32	ftn-2	-0.07415375107225577
ceh-32	C01G5.25	-0.06455919772975682
ceh-32	cnc-3	0.17948954493261018
ceh-32	F57B1.6	0.1166109254083763
ceh-32	max-1	0.14454510356678757
ceh-32	odr-4	-0.10124689588798841
ceh-32	cutl-18	0.05403784189467068
ceh-32	osm-11	0.06240742938583431
ceh-32	osm-5	-0.052222203221839174
ceh-32	asns-2	-0.05198911966802618
ceh-32	inx-13	-0.081002204069623
ceh-32	hil-5	0.07660411695776989
ceh-32	pghm-1	0.05005774163184301
ceh-32	tba-9	0.13553235188612495
ceh-32	pat-10	0.05219485179035464
ceh-32	C30G4.4	-0.06019335165355558
ceh-32	ttn-1	0.06685383488188584
ceh-32	hil-7	-0.09074970896658836
ceh-32	sox-4	0.060979179620694074
ceh-32	fkb-7	0.05905179000177452
ceh-32	C26F1.1	0.0898410701600961
ceh-32	ZK856.5	0.059600560766221576
ceh-32	ZK822.1	-0.06525283209044262
ceh-32	ZK1307.1	-0.052536590651227275
ceh-32	icl-1	0.05606770407865344
ceh-32	F54E4.3	0.10431045090623786
ceh-32	F08B12.4	0.05758235900741055
ceh-32	rmd-2	0.060957900952628694
ceh-32	F46F2.5	0.06009421595757962
ceh-32	mig-18	0.06153516865250888
ceh-32	grd-5	0.06890925263891784
ceh-32	unc-83	0.06738336652618464
ceh-32	unc-42	0.08040953523631908
ceh-32	F14D12.1	0.07479144071730898
ceh-32	mua-3	0.09333543893212065
ceh-32	C08G9.1	-0.05507182029670148
ceh-32	cki-2	0.07259174100435117
ceh-32	F07C6.4	0.10239744264924384
ceh-32	pde-1	0.06519479452962383
ceh-32	ast-1	0.06579785080388019
ceh-32	cla-1	-0.06507847802475361
ceh-32	asp-4	0.0914764965532632
ceh-32	pdl-1	0.05438948628817414
ceh-32	bbs-8	-0.05205459619617086
ceh-32	F58F9.1	0.06168442218143252
ceh-32	lin-2	0.050490350186344
ceh-32	sams-1	0.05161658983806755
ceh-32	E02A10.3	0.05510970054547325
ceh-32	fbxa-4	0.05371275943612043
ceh-32	cof-2	-0.0665665279873946
ceh-32	lin-39	0.054472718839125384
ceh-32	tbc-7	-0.0595934248036166
ceh-32	sym-2	0.08805291125608439
tbp-1	F56C9.8	0.18522597575516853
tbp-1	cutl-16	0.4245569953714641
tbp-1	mlc-1	0.33564881929167956
tbp-1	gcy-33	0.332379219833276
tbp-1	zig-7	0.31883662192027185
