regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.25777264779736614
ceh-32	cutl-16	0.4470364406257279
ceh-32	mlc-1	0.37368031095035187
ceh-32	gcy-33	0.375652497035986
ceh-32	zig-7	0.3611715569082019
ceh-32	gcy-34	0.4196720649081774
ceh-32	syd-9	-0.18605957175671978
ceh-32	T19C3.3	0.21246095209631866
ceh-32	srsx-30	0.3092042615237306
ceh-32	T10G3.1	0.07757791551337667
ceh-32	nlp-33	0.3276059957944802
ceh-32	cpl-1	0.31161541064247467
ceh-32	hlh-1	0.3262738353919755
ceh-32	grd-10	0.2966736800341784
ceh-32	plin-1	-0.2789620635033843
ceh-32	tctn-1	0.29279962590376013
ceh-32	let-2	0.26298380499142476
ceh-32	acsd-1	0.3015425028845401
ceh-32	mlc-3	0.27191285218499117
ceh-32	cutl-24	0.25349368885050355
ceh-32	Y37D8A.16	0.0564633319096493
ceh-32	sem-4	0.2410056722666692
ceh-32	hil-4	0.2753015720705714
ceh-32	tmem-231	0.2433294697675983
ceh-32	nlp-29	0.2687225806292598
ceh-32	gst-5	0.22899798162359908
ceh-32	cle-1	0.23061305198820814
ceh-32	lgc-31	0.21128740493816284
ceh-32	col-166	0.2212230243590649
ceh-32	maoc-1	-0.20793346682296862
ceh-32	elt-7	-0.2231440502986841
ceh-32	hsp-12.3	0.24767072486277666
ceh-32	AH9.6	0.21586577362731707
ceh-32	F53B3.3	-0.2009326624908994
ceh-32	abts-1	-0.11227490433439724
ceh-32	C14B9.2	0.21212366732279703
ceh-32	dyf-1	0.1885138811584635
ceh-32	C29F5.1	0.21706166688315123
ceh-32	set-18	0.218150507286063
ceh-32	deg-1	0.19790353955673728
ceh-32	fbxc-20	0.2181124362300489
ceh-32	lec-3	0.2201408271009158
ceh-32	C25D7.15	0.2201554189853199
ceh-32	lev-11	0.055075906179905584
ceh-32	lips-10	0.05369791661047714
ceh-32	gpdh-1	0.17804319561087575
ceh-32	Y62F5A.9	0.16827268761021974
ceh-32	lntl-1	0.060000409131970925
ceh-32	hgo-1	-0.05380953952323319
ceh-32	Y22D7AL.6	0.18246237587749553
ceh-32	C14A11.5	0.06006724369093282
ceh-32	cex-2	0.05500133197061241
ceh-32	dhs-8	-0.05081293371050211
ceh-32	F47B10.8	0.07196695904366106
ceh-32	ftn-2	0.06855032353599777
ceh-32	odr-2	0.09498670754490125
ceh-32	C01G5.25	-0.198618237769175
ceh-32	tir-1	0.05015191418398178
ceh-32	lact-2	0.05579836190842137
ceh-32	cnc-3	0.19125496296104189
ceh-32	F57B1.6	0.18932628406810043
ceh-32	ZC443.4	-0.10922189097221466
ceh-32	F41D9.2	0.1805098628766815
ceh-32	fkb-4	0.13586967803042788
ceh-32	F28E10.1	-0.06727862115617948
ceh-32	max-1	0.07348183327826693
ceh-32	ctg-1	-0.07105727942523986
ceh-32	fmi-1	0.09488616891716245
ceh-32	spp-13	0.07400970437251703
ceh-32	odr-4	0.09091776060357673
ceh-32	F44E5.4	-0.10101078950938201
ceh-32	ttr-1	-0.05887560432225713
ceh-32	ceh-27	-0.07552419952017325
ceh-32	F11D5.1	-0.07193313851759592
ceh-32	unc-43	-0.12124108977053927
ceh-32	cutl-18	-0.13472685409677343
ceh-32	K10D3.6	-0.06205243835783818
ceh-32	hil-5	0.08523742042727354
ceh-32	unc-3	0.05692616883144538
ceh-32	pghm-1	0.06685837233748632
ceh-32	tba-9	0.0836359258789192
ceh-32	F14B8.5	0.05648562106267421
ceh-32	pat-10	0.08603064258218085
ceh-32	nphp-4	0.0728041211554264
ceh-32	ttn-1	0.10517194367312896
ceh-32	casy-1	0.05154202349251427
ceh-32	sox-4	0.06537580005303419
ceh-32	hsp-70	0.05252649062003851
ceh-32	F14B8.6	0.055321182167403164
ceh-32	mig-6	-0.05522976510437267
ceh-32	fkb-7	0.10211356547976881
ceh-32	C26F1.1	-0.059529679820755514
ceh-32	ZK1307.1	-0.06852775984701084
ceh-32	icl-1	0.07342747349818599
ceh-32	eri-6	-0.063236364693433
ceh-32	F42G8.19	0.06300571514077585
ceh-32	F54E4.3	0.06814657828150478
ceh-32	gpx-5	0.07456779292519877
ceh-32	sym-1	0.07162407293667256
ceh-32	hmit-1.3	0.06879865662627534
ceh-32	F08B12.4	0.06657121391234933
ceh-32	ZK287.1	0.06575337766712322
ceh-32	F46F2.5	0.059582183731723304
ceh-32	dao-2	0.07286408810943183
ceh-32	ncam-1	0.0729702479937071
ceh-32	pgal-1	-0.06537291504399176
ceh-32	mig-18	0.10624180540543478
ceh-32	grd-5	0.11401082525283054
ceh-32	unc-83	0.11071335583958472
ceh-32	C34E7.4	0.06760237485675988
ceh-32	T10B5.4	-0.07851695380169794
ceh-32	F26E4.3	-0.05048062680288095
ceh-32	che-13	0.08390623546777484
ceh-32	M153.4	0.05111367955181427
ceh-32	F14D12.1	0.07579827065394257
ceh-32	lec-8	0.07082159367936076
ceh-32	mua-3	-0.0529980610940291
ceh-32	C08G9.1	-0.07479439880053596
ceh-32	ZK643.2	0.056974420592959304
ceh-32	Y48C3A.5	0.07314536166342811
ceh-32	unc-24	-0.06206059183776297
ceh-32	lpr-4	0.059663305368068555
ceh-32	T14B1.1	-0.051474345450553474
ceh-32	F07C6.4	0.06767475341911955
ceh-32	ceh-30	0.15317953630373432
ceh-32	mec-7	0.06917355834284965
ceh-32	lpr-6	0.05601127805898913
ceh-32	gcy-36	0.07346363249419008
ceh-32	ceh-31	0.11635308276519156
ceh-32	F58H10.1	-0.055040994004530594
ceh-32	C50B8.4	0.0829218726969751
ceh-32	ast-1	0.07658984487632395
ceh-32	swip-10	0.06089005497866953
ceh-32	msa-1	0.05762456180434947
ceh-32	nuc-1	0.058237858536215326
ceh-32	eva-1	0.05559405900174802
ceh-32	C26B9.3	0.0731434929073416
ceh-32	arl-3	-0.0521313574341359
ceh-32	cla-1	-0.08201723739046049
ceh-32	F39B2.8	-0.0728398110651409
ceh-32	asp-4	0.08923221342835033
ceh-32	pdl-1	0.07317805273641644
ceh-32	unc-6	0.05759047543921109
ceh-32	lgc-47	0.059782509220947015
ceh-32	R02D3.1	0.05860815356653166
ceh-32	bbs-8	-0.05645025190754177
ceh-32	F58F9.1	0.06347019944117975
ceh-32	ceh-37	-0.05623314412939984
ceh-32	pqn-44	-0.06323740118144222
ceh-32	cutl-20	0.06619743769918712
ceh-32	daf-19	-0.06301168323204923
