regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.11084352699355177
ceh-32	cutl-16	0.4246772985378249
ceh-32	mlc-1	0.32834572529844563
ceh-32	gcy-33	0.31731671635036174
ceh-32	zig-7	0.3076403020976073
ceh-32	gcy-34	0.3747190210735981
ceh-32	srsx-30	0.30530850743751337
ceh-32	nlp-33	0.3249628857709472
ceh-32	cpl-1	0.24663115881834713
ceh-32	hlh-1	0.32441440351651163
ceh-32	grd-10	0.25024315685031084
ceh-32	plin-1	-0.26151255609980906
ceh-32	tctn-1	0.26236020994518316
ceh-32	let-2	0.30077396143648094
ceh-32	acsd-1	0.24737274585522834
ceh-32	mlc-3	0.26196866989109835
ceh-32	cutl-24	0.1913729860336993
ceh-32	sem-4	0.19407599899088535
ceh-32	hil-4	0.21049926991931747
ceh-32	tmem-231	0.25072397283751713
ceh-32	nlp-29	0.2222726137364865
ceh-32	gst-5	0.17088653604003515
ceh-32	cle-1	0.19346490074267825
ceh-32	lgc-31	0.25640439570509976
ceh-32	col-166	0.1695809476618984
ceh-32	maoc-1	-0.17407722378001972
ceh-32	elt-7	-0.17936079480380257
ceh-32	hsp-12.3	0.24148043409839523
ceh-32	AH9.6	0.16630503222866366
ceh-32	F53B3.3	-0.1451885423205811
ceh-32	abts-1	0.055934602495708356
ceh-32	C14B9.2	0.1623783693463902
ceh-32	dyf-1	0.20588130435996307
ceh-32	C29F5.1	0.22822206818289661
ceh-32	set-18	0.2281960633861904
ceh-32	deg-1	0.20530310499676097
ceh-32	fbxc-20	0.23759652246205287
ceh-32	lec-3	0.21088425666619376
ceh-32	C25D7.15	0.21255015804963256
ceh-32	cpr-6	0.11504137328881514
ceh-32	lips-10	-0.060594968983250924
ceh-32	gpdh-1	0.1607252243695153
ceh-32	Y62F5A.9	0.15306928935102432
ceh-32	Y22D7AL.6	0.16321636600986006
ceh-32	F47B10.8	0.18127832867916072
ceh-32	K02F2.5	0.12272058749672463
ceh-32	C01G5.25	-0.14568708809450268
ceh-32	cnc-3	0.1926993413344802
ceh-32	F57B1.6	0.19267371489137047
ceh-32	ZC443.4	-0.1404314364630616
ceh-32	F41D9.2	0.1268075495046433
ceh-32	max-1	0.11137173817103227
ceh-32	ctg-1	-0.13852030811190852
ceh-32	fmi-1	0.11711107275680249
