regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.3361312114276566
ceh-32	cutl-16	0.5149667484220755
ceh-32	mlc-1	0.4288599572954066
ceh-32	gcy-33	0.42385956476775477
ceh-32	zig-7	0.416006654654269
ceh-32	gcy-34	0.48774252038892296
ceh-32	syd-9	-0.24969065766306472
ceh-32	T19C3.3	0.27338304545578057
ceh-32	srsx-30	0.3663522059619548
ceh-32	T10G3.1	0.07864377662143064
ceh-32	nlp-33	0.3883449547339014
ceh-32	cpl-1	0.3616977944410886
ceh-32	hlh-1	0.36994765385618456
ceh-32	grd-10	0.3341908219620529
ceh-32	plin-1	-0.3102687924601551
ceh-32	tctn-1	0.3271527702610685
ceh-32	let-2	0.29982846140919356
ceh-32	acsd-1	0.34561305085673566
ceh-32	mlc-3	0.33471428199177455
ceh-32	cutl-24	0.2882970535604132
ceh-32	sem-4	0.27212335198199944
ceh-32	hil-4	0.31925753548274105
ceh-32	tmem-231	0.2698581435662385
ceh-32	nlp-29	0.3077033838662019
ceh-32	gst-5	0.2578983338647487
ceh-32	cle-1	0.2586127238590561
ceh-32	lgc-31	0.23971755956563567
ceh-32	col-166	0.2511508122881042
ceh-32	maoc-1	-0.22306347849764968
ceh-32	elt-7	-0.25320272069234695
ceh-32	hsp-12.3	0.28701620907043357
ceh-32	AH9.6	0.2429240960889571
ceh-32	F53B3.3	-0.22792807974895646
ceh-32	abts-1	-0.1254868411994675
ceh-32	C14B9.2	0.24231001181023298
ceh-32	dyf-1	0.20339556237666634
ceh-32	C29F5.1	0.25694750087022106
ceh-32	set-18	0.25450588860156426
ceh-32	deg-1	0.2273720876896837
ceh-32	fbxc-20	0.25198173213684694
ceh-32	lec-3	0.2542638598118287
ceh-32	C25D7.15	0.25317264816157126
ceh-32	lev-11	0.06376717553387232
ceh-32	lips-10	0.05484893826786874
ceh-32	gpdh-1	0.19695759087577303
ceh-32	Y62F5A.9	0.1817437053361014
ceh-32	lntl-1	0.05916118746486585
ceh-32	hgo-1	-0.07369411537230013
ceh-32	Y22D7AL.6	0.21632524202644332
ceh-32	C14A11.5	0.05188384714827703
ceh-32	cex-2	0.06068028136278411
ceh-32	dhs-8	-0.05081293371050211
ceh-32	F47B10.8	0.07803754993732605
ceh-32	odr-2	0.05880835860814148
ceh-32	Y102A11A.9	0.07051339500669168
ceh-32	C01G5.25	-0.2285196270821792
ceh-32	tir-1	0.05015191418398178
ceh-32	lact-2	0.05212010271005641
ceh-32	cnc-3	0.22200181038664113
ceh-32	F57B1.6	0.21801937184905484
ceh-32	ZC443.4	-0.11549666571898212
ceh-32	C34D1.4	0.05104952531656317
ceh-32	F41D9.2	0.22830694915464378
ceh-32	fkb-4	0.10727625244737336
ceh-32	F28E10.1	-0.06727862115617948
ceh-32	max-1	0.07875354743297303
ceh-32	ctg-1	-0.09481874800418102
ceh-32	fos-1	0.05932200548754907
ceh-32	fmi-1	0.12051798794460515
ceh-32	spp-13	0.06774667361742258
ceh-32	odr-4	0.11831296287927666
ceh-32	F44E5.4	-0.11952530603930131
ceh-32	ttr-1	-0.06359517152887073
ceh-32	F11D5.1	-0.07192882859033717
ceh-32	unc-43	-0.13554619174065052
ceh-32	cutl-18	-0.1538695912978749
ceh-32	asns-2	-0.05355974005527473
ceh-32	K10D3.6	-0.061511244485481266
ceh-32	unc-62	0.055611933240716324
ceh-32	hil-5	0.11049415088867282
ceh-32	unc-3	0.07448480744732335
ceh-32	pghm-1	0.08796343540688596
ceh-32	tba-9	0.09981778934410374
ceh-32	F14B8.5	0.06372258456367187
ceh-32	pat-10	0.1082503173720469
ceh-32	nphp-4	0.10437765857399278
ceh-32	ttn-1	0.13623938741655417
ceh-32	egl-21	-0.05543023988249584
ceh-32	sox-4	0.07208032044257293
ceh-32	mnp-1	-0.05239434399216121
ceh-32	cpn-1	-0.06968318419187708
ceh-32	F14B8.6	0.06214278190948938
ceh-32	mig-6	-0.05166283610268427
ceh-32	glr-2	-0.0564840364263747
ceh-32	fkb-7	0.13041421623584756
ceh-32	F43C9.2	-0.05064943826485535
ceh-32	C26F1.1	-0.059529679820755514
ceh-32	fbxb-74	-0.0512904784616394
ceh-32	K07E3.4	0.06757687134795648
ceh-32	ZK1307.1	-0.08029745491842734
ceh-32	icl-1	0.07142923037418122
ceh-32	eri-6	-0.07235959371297107
ceh-32	F42G8.19	0.05132263585133194
ceh-32	F54E4.3	0.05073930811362006
ceh-32	gpx-5	0.09773669586208829
ceh-32	sym-1	0.10982539104080957
ceh-32	hmit-1.3	0.07975358254260795
ceh-32	F08B12.4	0.05577824769150699
ceh-32	K07C11.4	0.05802404799246631
ceh-32	F46F2.5	0.05832074019471557
ceh-32	dao-2	0.07740180911230321
ceh-32	ncam-1	0.09049520617673668
ceh-32	pgal-1	-0.06923568423076219
ceh-32	mig-18	0.11930967778230128
ceh-32	grd-5	0.13231592646415613
ceh-32	C18A11.1	0.05421549689624812
ceh-32	unc-83	0.13537271205233026
ceh-32	C34E7.4	0.0734468826795478
ceh-32	F48D6.4	-0.0604303013371458
ceh-32	T10B5.4	-0.08162376619182884
ceh-32	che-13	0.08238140252588907
ceh-32	M153.4	0.05871613942337049
ceh-32	F14D12.1	0.08998992568130645
ceh-32	lec-8	0.07082159367936076
ceh-32	C08G9.1	-0.0838305945729789
ceh-32	ocr-3	0.061812668507365616
ceh-32	ZK643.2	0.05900989171175676
ceh-32	Y48C3A.5	0.07826640729423107
ceh-32	unc-24	-0.06548308531329779
ceh-32	lpr-4	0.06979295758612936
ceh-32	T14B1.1	-0.050984433474512265
ceh-32	grl-10	0.06292103998853513
ceh-32	F07C6.4	0.06074656136907325
ceh-32	ceh-30	0.15317953630373432
ceh-32	lpr-6	0.05896192313779301
ceh-32	gcy-36	0.09661356076944927
ceh-32	ceh-31	0.17684602152156964
ceh-32	sqt-3	-0.06074080006418643
ceh-32	C50B8.4	0.08634282131370791
ceh-32	ast-1	0.07887194015240487
ceh-32	swip-10	0.060378958205234916
ceh-32	msa-1	0.0651465034405322
ceh-32	T04G9.4	-0.05144638553255711
ceh-32	eva-1	0.0736271991834909
ceh-32	C26B9.3	0.08517397416067138
ceh-32	arl-3	-0.0521313574341359
ceh-32	cla-1	-0.09132071915528775
ceh-32	F39B2.8	-0.0820593907328192
ceh-32	asp-4	0.10895977124295755
ceh-32	pdl-1	0.07366354399308898
ceh-32	unc-6	0.05885710033123445
ceh-32	lgc-47	0.06516658395346347
ceh-32	R02D3.1	0.0637618934657918
ceh-32	bbs-8	-0.07423675173962987
ceh-32	F58F9.1	0.06990935620626301
ceh-32	ceh-37	-0.05609925327106396
ceh-32	pqn-44	-0.06333024139619411
ceh-32	cutl-20	0.06619743769918712
ceh-32	daf-19	-0.0781224684285482
ceh-32	E02A10.3	0.063999906198966
ceh-32	inx-12	0.05663986767375283
ceh-32	gcy-31	0.050420274383610894
ceh-32	fbxa-4	0.07443245270235606
ceh-32	cof-2	-0.06189438617195528
ceh-32	T19D12.6	-0.08380026616124381
ceh-32	flp-9	0.06513571835336579
ceh-32	lin-39	0.07321092058511652
ceh-32	tbc-7	-0.09142936593342696
ceh-32	C17G1.5	-0.0646063218899779
ceh-32	sym-2	0.056453020218884487
tbp-1	F56C9.8	0.25401576068427023
tbp-1	cutl-16	0.5322534846897323
tbp-1	mlc-1	0.4357249104413414
