regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.13138217179289416
ceh-32	cutl-16	0.337346172379173
ceh-32	mlc-1	0.29664848970691426
ceh-32	gcy-33	0.2815631223975146
ceh-32	zig-7	0.2809118577025064
ceh-32	gcy-34	0.2937676458784867
ceh-32	T19C3.3	0.2153397106326377
ceh-32	srsx-30	0.27334929642905226
ceh-32	T10G3.1	0.07692528360037007
ceh-32	nlp-33	0.25177769643743764
ceh-32	cpl-1	0.23906627331747027
ceh-32	hlh-1	0.2640174750490846
ceh-32	grd-10	0.23148979372996964
ceh-32	plin-1	-0.2052626831924506
ceh-32	tctn-1	0.21301925136136396
ceh-32	let-2	0.20968669384305513
ceh-32	acsd-1	0.23383302052760851
ceh-32	mlc-3	0.2010951399573903
ceh-32	cutl-24	0.22030632929926394
ceh-32	sem-4	0.18684873997431212
ceh-32	hil-4	0.1824398037905962
ceh-32	tmem-231	0.1971688084271161
ceh-32	nlp-29	0.20701523996992588
ceh-32	gst-5	0.18281031335144532
ceh-32	cle-1	0.1774275874418234
ceh-32	lgc-31	0.2065041868599222
ceh-32	col-166	0.1741059482343265
ceh-32	maoc-1	-0.20256614580620683
ceh-32	elt-7	-0.17338449665151995
ceh-32	hsp-12.3	0.17644709828328498
ceh-32	AH9.6	0.15166136290279014
ceh-32	F53B3.3	-0.16101082475229692
ceh-32	abts-1	-0.07311975394651363
ceh-32	C14B9.2	0.18304524100711178
ceh-32	dyf-1	0.17463243635625403
ceh-32	C29F5.1	0.16866575186127505
ceh-32	set-18	0.1705655514873406
ceh-32	deg-1	0.13276836236700595
ceh-32	fbxc-20	0.16852744971166153
ceh-32	lec-3	0.17520045768702602
ceh-32	C25D7.15	0.14814126917445952
ceh-32	lev-11	0.1189770370375868
ceh-32	gpdh-1	0.14194969803918128
ceh-32	Y62F5A.9	0.12219648109218337
ceh-32	lntl-1	0.13902010737903375
ceh-32	Y22D7AL.6	0.1641505935193256
ceh-32	C14A11.5	0.14819950578526148
ceh-32	F47B10.8	0.15542951337073624
ceh-32	cpz-1	-0.14206452696011224
ceh-32	ftn-2	0.14202918043103752
ceh-32	R102.2	0.08402107320922128
ceh-32	Y102A11A.9	0.07619770409243228
ceh-32	C01G5.25	-0.12552555543763588
ceh-32	tir-1	0.050011427005735964
ceh-32	cnc-3	0.1462413243024543
ceh-32	F57B1.6	0.15341602014079286
ceh-32	Y52B11A.12	-0.07312380432818671
ceh-32	ZC443.4	-0.14254075831827628
ceh-32	dpy-13	0.05333814231520618
ceh-32	fkb-4	0.09053650007619758
