regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.17941408416707566
ceh-32	cutl-16	0.37910613282938027
ceh-32	mlc-1	0.31850066460529713
ceh-32	gcy-33	0.3274454293042173
ceh-32	zig-7	0.30633645916213487
ceh-32	gcy-34	0.3516016094274318
ceh-32	syd-9	-0.12242848585037483
ceh-32	T19C3.3	0.15153885873685677
ceh-32	srsx-30	0.25205631708550635
ceh-32	T10G3.1	0.07651205440532272
ceh-32	nlp-33	0.26686703685505897
ceh-32	cpl-1	0.2615330268438607
ceh-32	hlh-1	0.2826000169277665
ceh-32	grd-10	0.2591565381063039
ceh-32	plin-1	-0.24765533454661356
ceh-32	tctn-1	0.2584464815464518
ceh-32	let-2	0.22613914857365597
ceh-32	acsd-1	0.25747195491234454
ceh-32	mlc-3	0.2091114223782078
ceh-32	cutl-24	0.2186903241405939
ceh-32	Y37D8A.16	0.06310984951131914
ceh-32	sem-4	0.20988799255133894
ceh-32	hil-4	0.23134560865840176
ceh-32	tmem-231	0.21680079596895813
ceh-32	nlp-29	0.22974177739231777
ceh-32	gst-5	0.2000976293824495
ceh-32	cle-1	0.20261338011736021
ceh-32	lgc-31	0.18285725031069003
ceh-32	col-166	0.1912952364300256
ceh-32	maoc-1	-0.19280345514828756
ceh-32	elt-7	-0.19308537990502123
ceh-32	hsp-12.3	0.20832524065511976
ceh-32	AH9.6	0.18880745116567704
ceh-32	F53B3.3	-0.17393724523284232
ceh-32	abts-1	-0.09906296746932697
ceh-32	C14B9.2	0.18193732283536107
ceh-32	dyf-1	0.17363219994026063
ceh-32	C29F5.1	0.1771758328960814
ceh-32	set-18	0.18179512597056174
ceh-32	deg-1	0.16843499142379087
ceh-32	fbxc-20	0.18424314032325084
ceh-32	lec-3	0.18601779439000288
ceh-32	C25D7.15	0.18713818980906854
ceh-32	lips-10	0.05254689495308554
ceh-32	gpdh-1	0.15912880034597848
ceh-32	Y62F5A.9	0.15480166988433808
ceh-32	lntl-1	0.060839630799076005
ceh-32	Y22D7AL.6	0.14859950972854774
ceh-32	C14A11.5	0.0682506402335886
ceh-32	F47B10.8	0.06589636814999607
ceh-32	spp-22	-0.07368389152001403
