regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.2194343859195493
ceh-32	cutl-16	0.4181624522632501
ceh-32	mlc-1	0.3582876701645108
ceh-32	gcy-33	0.33510513023412847
ceh-32	zig-7	0.33977196796789233
ceh-32	gcy-34	0.29297249980636497
ceh-32	syd-9	-0.16393165668766507
ceh-32	T19C3.3	0.2874216990937702
ceh-32	srsx-30	0.289472621032137
ceh-32	nlp-33	0.2898898499524366
ceh-32	cpl-1	0.3022399194959884
ceh-32	hlh-1	0.3234815922164017
ceh-32	grd-10	0.2666066805067927
ceh-32	plin-1	-0.25339990165165877
ceh-32	tctn-1	0.27064205852736267
ceh-32	let-2	0.23486045398061328
ceh-32	acsd-1	0.24330810704098707
ceh-32	mlc-3	0.1940611814612091
ceh-32	cutl-24	0.24182167409489425
ceh-32	Y37D8A.16	-0.0831218631730029
ceh-32	sem-4	0.21374719725933378
ceh-32	hil-4	0.2151600347401692
ceh-32	tmem-231	0.20993255547849093
ceh-32	nlp-29	0.20802107617659255
ceh-32	gst-5	0.2140679266690406
ceh-32	cle-1	0.18481817563974973
ceh-32	lgc-31	0.23290237976603084
ceh-32	col-166	0.20745306737067082
ceh-32	maoc-1	-0.2022295397270752
ceh-32	elt-7	-0.20623369942050962
ceh-32	hsp-12.3	0.19765585130935928
ceh-32	AH9.6	0.19127428879256386
ceh-32	F53B3.3	-0.18527027156429382
ceh-32	C14B9.2	0.16470890043148784
ceh-32	dyf-1	0.1440421208296199
ceh-32	C29F5.1	0.16862128399015303
ceh-32	set-18	0.2056532804848526
ceh-32	deg-1	0.1559229658056846
ceh-32	fbxc-20	0.1923823644809146
ceh-32	lec-3	0.20748085294898855
ceh-32	lntl-1	-0.09123670478198882
ceh-32	Y22D7AL.6	0.17775312991889575
ceh-32	C14A11.5	0.05314507525739844
ceh-32	F47B10.8	0.07265007226386253
ceh-32	ftn-2	-0.08897907518498557
ceh-32	K02F2.5	0.05241432067197088
ceh-32	C01G5.25	-0.05467747077677795
ceh-32	cnc-3	0.18496864423153286
ceh-32	F57B1.6	0.05843911414039093
ceh-32	C34D1.4	-0.061683161338891575
ceh-32	max-1	0.25481209526648263
ceh-32	C09F5.1	-0.05018870700229344
ceh-32	odr-4	-0.10124689588798841
ceh-32	chs-1	-0.05133659816687254
ceh-32	cutl-18	0.05403784189467068
ceh-32	osm-5	-0.052222203221839174
ceh-32	asns-2	-0.05198911966802618
ceh-32	inx-13	-0.07475701854496741
ceh-32	hil-5	0.05778114207812261
ceh-32	tba-9	0.13674942116983005
ceh-32	nphp-4	-0.0508509751876426
ceh-32	glb-18	0.051350919684747726
ceh-32	ttn-1	0.06701181092176065
ceh-32	sox-4	0.06795842793859502
ceh-32	cpn-1	0.053503269721731125
ceh-32	glr-2	0.08682585039006666
ceh-32	fkb-7	0.06623095430771687
ceh-32	C26F1.1	0.1407503288211999
ceh-32	shc-2	0.05276232873859949
ceh-32	ZK856.5	0.059600560766221576
ceh-32	ZK822.1	-0.06525283209044262
ceh-32	T01E8.8	0.07519934976922567
ceh-32	F54E4.3	0.10765977525877998
ceh-32	sym-1	0.06496354528316342
ceh-32	rmd-2	0.060957900952628694
ceh-32	F46F2.5	0.06338881560347864
ceh-32	C14F11.6	-0.05011730638543617
ceh-32	ncam-1	0.05692127514031821
ceh-32	mig-1	-0.06496007493779717
ceh-32	mig-18	0.05675787488273583
ceh-32	grd-5	0.06895735933861194
ceh-32	unc-83	0.0585930682275766
ceh-32	T10B5.4	-0.07041039187981848
ceh-32	unc-42	0.08040953523631908
ceh-32	F14D12.1	0.08332351308025213
ceh-32	mua-3	0.09333543893212065
ceh-32	C08G9.1	-0.06189388585961329
ceh-32	cki-2	0.11745487631557462
ceh-32	F07C6.4	0.12457776863691628
ceh-32	pde-1	0.06519479452962383
ceh-32	ast-1	0.07985834959481797
ceh-32	swip-10	0.0510969277579539
ceh-32	nuc-1	0.06236831311794246
ceh-32	cla-1	-0.08088028902043551
ceh-32	asp-4	0.08260148618887996
