regulatory_gene	target_gene	regulation_strength
ceh-32	F56C9.8	0.18057675741962606
ceh-32	cutl-16	0.40203273951132845
ceh-32	mlc-1	0.3367207655785026
ceh-32	gcy-33	0.32685019907311497
ceh-32	zig-7	0.3192833641299784
ceh-32	gcy-34	0.3564743114445935
ceh-32	T19C3.3	0.2625204283464975
ceh-32	srsx-30	0.32252500290974506
ceh-32	T10G3.1	0.07692528360037007
ceh-32	nlp-33	0.2874462374186574
ceh-32	cpl-1	0.27658186240387295
ceh-32	hlh-1	0.3185555957032436
ceh-32	grd-10	0.2739519050939736
ceh-32	plin-1	-0.23851222196418276
ceh-32	tctn-1	0.25242230274545313
ceh-32	let-2	0.228052013333252
ceh-32	acsd-1	0.2773839764347788
ceh-32	mlc-3	0.22714902499866918
ceh-32	cutl-24	0.2693143839524796
ceh-32	Y37D8A.16	0.05778996795844665
ceh-32	sem-4	0.22037354585842223
ceh-32	hil-4	0.22148489560327161
ceh-32	tmem-231	0.2391258554413832
ceh-32	nlp-29	0.25240970200191154
ceh-32	gst-5	0.2080767826665854
ceh-32	cle-1	0.20771950920744164
ceh-32	lgc-31	0.24868791891678443
ceh-32	col-166	0.19727275102753183
ceh-32	maoc-1	-0.23884395249277718
ceh-32	elt-7	-0.2029520471569647
ceh-32	hsp-12.3	0.20507445703114466
ceh-32	AH9.6	0.17493065538262575
ceh-32	F53B3.3	-0.18230304468565628
ceh-32	abts-1	-0.07311975394651363
ceh-32	C14B9.2	0.22349744786480394
ceh-32	dyf-1	0.20916597318479763
ceh-32	C29F5.1	0.20372254690082886
ceh-32	set-18	0.206930702828519
ceh-32	deg-1	0.151598260377259
ceh-32	fbxc-20	0.19966850380643905
ceh-32	lec-3	0.21051560336568892
ceh-32	C25D7.15	0.17373661870398666
ceh-32	lev-11	0.11423288195357904
ceh-32	gpdh-1	0.167490648100394
ceh-32	Y62F5A.9	0.14063093299742843
ceh-32	lntl-1	0.1611223304252317
ceh-32	Y22D7AL.6	0.19612704487340632
ceh-32	C14A11.5	0.17373628905132937
ceh-32	F47B10.8	0.18717541036711582
ceh-32	cpz-1	-0.1630913048549868
ceh-32	ftn-2	0.16799762381970934
ceh-32	R102.2	0.1358044228318329
ceh-32	Y102A11A.9	0.0912638929367171
ceh-32	C01G5.25	-0.14997071566224046
ceh-32	tir-1	0.0522409985455817
ceh-32	cnc-3	0.17723798875613397
ceh-32	ceh-16	0.0668920610633991
ceh-32	F57B1.6	0.1850940523609467
ceh-32	Y52B11A.12	-0.07312380432818671
ceh-32	ZC443.4	-0.1698426785829383
ceh-32	dpy-13	0.05333814231520618
ceh-32	fkb-4	0.16902228292116858
ceh-32	F28E10.1	-0.055280329531365704
ceh-32	max-1	0.15533678888934987
ceh-32	ctg-1	-0.12626763468458985
ceh-32	fos-1	0.06217220284972802
ceh-32	fmi-1	0.052824371709589646
ceh-32	elo-6	-0.05023867404123417
ceh-32	F44E5.4	-0.09718320454609582
ceh-32	clec-1	0.07708349571245547
ceh-32	chs-1	0.05641948016997268
ceh-32	cutl-18	-0.05169633466546379
ceh-32	ZK455.5	-0.053919224157440375
ceh-32	twk-14	0.05912295298581538
ceh-32	K10D3.6	-0.0586462711445677
ceh-32	lron-13	-0.06125612129795049
ceh-32	tppp-1	-0.0574196022332972
ceh-32	tba-9	0.1235344706319576
ceh-32	pat-10	0.08749687232043633
ceh-32	nphp-4	0.05793834456946885
ceh-32	nlp-57	-0.05180615767564137
ceh-32	glb-18	-0.05823416429840114
ceh-32	casy-1	0.06397282868626175
ceh-32	egl-21	-0.0535398281983611
ceh-32	sox-4	0.07268727199234797
ceh-32	zfh-2	0.0558712840323034
ceh-32	F16C3.2	-0.056105070713713984
ceh-32	rig-6	0.16483368502304185
ceh-32	cpn-1	-0.06783127596079677
ceh-32	mig-6	-0.07162505464607159
ceh-32	W02D7.8	0.05352040671948938
ceh-32	fkb-7	0.12124147605210295
ceh-32	pros-1	0.06723204429036603
ceh-32	pqn-48	0.05064954913650565
ceh-32	T01E8.8	-0.05265923206785122
ceh-32	icl-1	0.0659107982115044
ceh-32	eri-6	-0.06874120869961609
ceh-32	ift-74	-0.05387905622089087
ceh-32	nlp-31	-0.06503274043169788
ceh-32	sym-1	0.07824270653671964
ceh-32	F08B12.4	0.0511964426741314
ceh-32	tbx-2	0.06363549207045813
ceh-32	ZK287.1	0.057584885076306234
ceh-32	rmd-2	-0.05440144261099383
ceh-32	F46F2.5	0.05687955682216432
ceh-32	spi-1	0.19466529109463596
ceh-32	C14F11.6	0.05290276480270292
ceh-32	dao-2	0.05202876358133166
ceh-32	ncam-1	0.12261935834289939
ceh-32	mig-18	0.0985195811568787
ceh-32	grd-5	0.07497043446132022
ceh-32	C18A11.1	0.05353048318080715
ceh-32	unc-83	0.08112518938086515
ceh-32	C34E7.4	0.07114159571049379
ceh-32	F48D6.4	-0.06517980162067893
ceh-32	C50B8.5	0.05436362520010149
ceh-32	T10B5.4	-0.0851731338440075
ceh-32	F57F4.4	0.056396268840330874
ceh-32	far-1	-0.06158044799769109
ceh-32	unc-42	0.05790482885606171
ceh-32	F14D12.1	0.07298080311842586
ceh-32	cki-2	0.07709895061576422
ceh-32	Y48C3A.5	0.0502582203471217
ceh-32	unc-24	-0.05638689884477155
ceh-32	lpr-4	0.054098515265517094
ceh-32	C13F10.1	-0.06033751082203944
ceh-32	gst-13	-0.062489652558834166
ceh-32	T14B1.1	-0.054681717197437016
ceh-32	grl-10	0.05922531961625396
ceh-32	F07C6.4	0.06077314058958119
ceh-32	lpr-6	0.08451634406634845
ceh-32	gcy-36	0.051320359797281265
ceh-32	gst-20	0.052892213302366375
ceh-32	fbn-1	0.058825788499631035
ceh-32	ceh-31	0.05137964760886636
ceh-32	sqt-3	-0.06193276108952525
ceh-32	pmt-2	-0.05914506816241934
ceh-32	strl-1	0.07647175506761203
ceh-32	mab-21	-0.059159104538015095
ceh-32	C50B8.4	0.06578491597438242
ceh-32	unc-15	-0.055481580236127835
ceh-32	msa-1	0.052049988816746495
ceh-32	nuc-1	0.06765153095815371
ceh-32	eva-1	0.05171757374507045
ceh-32	tsp-7	0.08281096081383434
ceh-32	arl-3	-0.05027272869243728
ceh-32	rhgf-1	0.06244496409011756
ceh-32	F39B2.8	-0.06269469229296684
ceh-32	asp-4	0.08324630976900517
ceh-32	pdl-1	0.05725024341769159
ceh-32	lgc-47	0.058388029266084426
ceh-32	C53A3.2	0.07198192497067143
ceh-32	F16H11.1	0.060784461416929336
ceh-32	R02D3.1	0.05380704564371848
ceh-32	agr-1	-0.05139844859440225
ceh-32	enpl-1	0.081896421133772
ceh-32	psa-3	-0.06383562433580166
ceh-32	bbs-8	-0.06733510536862519
ceh-32	unc-25	0.05561103909042847
ceh-32	pqn-44	-0.06882794164095202
ceh-32	lag-1	0.05054297632213956
ceh-32	cutl-20	0.05368969625340304
ceh-32	nhr-25	-0.05966683845752825
ceh-32	daf-19	-0.06716745587967828
ceh-32	E02A10.3	0.05448378882404263
ceh-32	lbp-3	0.0712319730569765
ceh-32	wrt-10	0.06088612348829504
ceh-32	gcy-31	0.056831181651888094
ceh-32	saeg-1	-0.051565905698528335
ceh-32	fbxa-4	0.050488278644572344
