regulator_1,target_0,-0.37190476263072947,grn0
regulator_4,target_0,-0.362155393909097,grn0
regulator_5,target_0,0.1217596044006436,grn0
regulator_6,target_0,0.018772462546159607,grn0
regulator_10,target_0,0.6278871503836715,grn0
regulator_11,target_0,-0.4883466637274828,grn0
regulator_14,target_0,0.3464344213330046,grn0
regulator_16,target_0,-0.16324429595915657,grn0
regulator_17,target_0,-0.6252313495504181,grn0
regulator_18,target_0,0.47025034913685715,grn0
regulator_19,target_0,0.2672240652094967,grn0
regulator_21,target_0,-0.7289823962481813,grn0
regulator_22,target_0,-0.9894687057936864,grn0
regulator_24,target_0,0.9952956642291415,grn0
regulator_25,target_0,0.4985416259075778,grn0
regulator_31,target_0,0.3850423063200443,grn0
regulator_33,target_0,0.6977154741206509,grn0
regulator_37,target_0,0.5586030527887011,grn0
regulator_42,target_0,-0.21335580466571002,grn0
regulator_49,target_0,-0.3109199052958824,grn0
regulator_56,target_0,-0.23663230171562522,grn0
regulator_57,target_0,0.44576951788555375,grn0
regulator_58,target_0,-0.4249301681926526,grn0
regulator_60,target_0,0.8797478180370262,grn0
regulator_62,target_0,-0.07705705970427201,grn0
regulator_63,target_0,-0.3015928739550321,grn0
regulator_64,target_0,0.8040090115155165,grn0
regulator_67,target_0,0.04134767215569546,grn0
regulator_70,target_0,-0.9375515897117819,grn0
regulator_71,target_0,0.746882564178164,grn0
regulator_77,target_0,0.25028751304563934,grn0
regulator_78,target_0,0.14642785971147654,grn0
regulator_83,target_0,-0.7609543596439016,grn0
regulator_84,target_0,0.014415334272509073,grn0
regulator_86,target_0,-0.8484678826154927,grn0
regulator_88,target_0,-0.8018656026876376,grn0
regulator_92,target_0,-0.5096404366019516,grn0
regulator_93,target_0,-0.45475720725132074,grn0
regulator_94,target_0,0.47970702904616536,grn0
regulator_99,target_0,-0.11710056485658271,grn0
regulator_3,target_1,0.03831994005134709,grn0
regulator_4,target_1,-0.6397261357839237,grn0
regulator_5,target_1,0.38100170766126495,grn0
regulator_6,target_1,-0.18442860971929642,grn0
regulator_7,target_1,0.14378648123468096,grn0
regulator_9,target_1,-0.022352616886624488,grn0
regulator_10,target_1,-0.241959609910387,grn0
regulator_11,target_1,-0.9357585308438817,grn0
regulator_13,target_1,-0.8099610834043072,grn0
regulator_16,target_1,-0.9446013652590652,grn0
regulator_19,target_1,0.3087273485662413,grn0
regulator_20,target_1,0.9496612278855879,grn0
regulator_21,target_1,-0.6252565898682559,grn0
regulator_27,target_1,-0.4385285856982811,grn0
regulator_28,target_1,-0.4462997327057592,grn0
regulator_29,target_1,-0.9273284159246846,grn0
regulator_30,target_1,-0.2871487583652226,grn0
regulator_34,target_1,-0.08071609315609451,grn0
regulator_37,target_1,0.26955447788121534,grn0
regulator_39,target_1,0.13525925677919137,grn0
regulator_40,target_1,0.09658305468152151,grn0
regulator_42,target_1,-0.35819435624911766,grn0
regulator_43,target_1,-0.9687674627148003,grn0
regulator_45,target_1,-0.624995363302523,grn0
regulator_50,target_1,0.0341453285082296,grn0
regulator_51,target_1,-0.304727536597456,grn0
regulator_55,target_1,-0.11563674621384368,grn0
regulator_58,target_1,-0.22531316133342671,grn0
regulator_66,target_1,-0.16726192619655633,grn0
regulator_71,target_1,-0.5447789899020247,grn0
regulator_73,target_1,-0.49918543907611324,grn0
regulator_78,target_1,-0.24971796756350273,grn0
regulator_80,target_1,-0.9394725917287413,grn0
regulator_94,target_1,0.7624794756922438,grn0
regulator_95,target_1,0.13768943355538288,grn0
regulator_97,target_1,0.42152828126403097,grn0
regulator_98,target_1,0.2646674848620434,grn0
regulator_99,target_1,0.25906944110818053,grn0
regulator_2,target_2,0.9094605280208039,grn0
regulator_5,target_2,0.878374414124284,grn0
regulator_9,target_2,0.3354516530111604,grn0
regulator_14,target_2,-0.21228753569712944,grn0
regulator_17,target_2,0.8154685544820338,grn0
regulator_18,target_2,-0.2813480254567564,grn0
regulator_19,target_2,0.020835490273490076,grn0
regulator_21,target_2,-0.7462156924553947,grn0
regulator_24,target_2,0.3178089989473679,grn0
regulator_25,target_2,-0.7486082126732894,grn0
regulator_26,target_2,-0.4318548598219746,grn0
regulator_28,target_2,0.08392464542010403,grn0
regulator_31,target_2,-0.07638544328626706,grn0
regulator_35,target_2,0.35231732746559796,grn0
regulator_36,target_2,0.0049382078287953934,grn0
regulator_37,target_2,0.32481873722442367,grn0
regulator_42,target_2,-0.468173284799433,grn0
regulator_43,target_2,-0.2847692105540395,grn0
regulator_46,target_2,0.6563187643280056,grn0
regulator_48,target_2,0.07173974893131552,grn0
regulator_56,target_2,0.583759931488073,grn0
regulator_58,target_2,-0.3881859964100255,grn0
regulator_59,target_2,0.4623152855929338,grn0
regulator_63,target_2,0.8727487138439087,grn0
regulator_66,target_2,-0.6393507680830126,grn0
