0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.0,0.0,0.0,0.0,0.4254040539658004,0.0,0.12239237213124987,0.0,0.0,0.5456532432247481,0.7652823812722331,-0.27022803219725544,0.0,0.0,0.0,0.8662802039650432,0.0,0.0,0.0733550735133437,-0.3663277556622575,0.13619730525213836,0.0,-0.12765315220864126,0.6042952841603182,0.0,0.4085219422366708,0.0,-0.5624157886518228,0.8497352572311301,-0.11571848919164673,0.818631917944945,0.0,-0.6314258323723727,0.0,0.3497618871646604,0.1892495598688977,0.0,0.0,0.0,-0.34066310875816996,0.005933666225236722,-0.7762113648511924,0.0,0.0,0.0,0.2348834176085941,0.0,0.0,0.9841629323767229,0.0,0.0,0.0,0.0,0.0,0.0,-0.23536509593698707,0.0,0.2239340510016179,0.964009483043909,0.0,-0.7612382041475032,0.0,-0.21454960018094393,0.0,-0.7857463656122674,-0.5415628690787642,0.0,0.0,0.0,0.0,0.0,-0.12621365564877962,0.22429799413151508,0.8363961507611462,0.2514733399250706,0.4119951301635465,0.0,0.0,0.6620139848670756,0.2674515379019582,-0.12338023775514495,0.0,0.13681923049438027,0.0,0.9028575275071864,0.0,0.0,0.0737563858488195,0.6384041341283166,0.0,0.0,0.534233256758945,0.41623072395520766,0.3925591338709069,0.1155216568548989,0.9316730639842552,-0.7056862002140056,0.0,0.0,0.0,0.9016197001682444,0.0,0.13770834264233023,0.0,0.0,0.7581383230293515,0.0,-0.3039824142613077,0.0,0.8035921027419841,0.0,0.0,0.8001756736194154,0.0,0.0,-0.41774951020425033,-0.6972094711851358,0.0,0.0,-0.8533149127347637,0.0,0.0,0.0,0.7077971342512834,0.0,0.0,-0.7319575880023144,0.989307657288589,-0.6410042610612163,0.0,0.0,-0.4091294158454696,0.0,0.0,0.0,0.0,0.0,0.456857352739344,0.0,0.0,0.0,0.9489902761745195,0.0,0.0,0.0,0.0,0.0,0.5232078286149882,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7811143758577146,0.9465295822373379,0.0,0.0,0.0,0.0,0.0,0.46989037712439274,-0.26876182526562875,0.0,0.0,0.402710758473386,0.0,0.0,0.40713817748287817,0.0,0.0,-0.9379302777333347,-0.2735204796128039,0.0,-0.04886685383271683,-0.31116605975599465,0.0,-0.7475893567712011,-0.48326685961125815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624644926778541,0.0,0.0,0.0,0.4333557721107124,0.0,0.0,0.2126689969047123,0.0,-0.8329459859111994,0.0,0.0,0.0,0.26062888496856296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5533615537546956,0.0,0.0,0.0,0.0,0.8642024526236245,0.0,0.0,0.0,0.0,0.8022790705005896,-0.1453924302850076,0.0,-0.9160695108706596,0.0,0.19647437021033332,0.0,0.0,0.0,0.24264972050272315,-0.9546390477504334,0.7101093722633134,-0.38732559426745516,0.0,0.0,0.0,0.0,0.0,-0.6334673012146443,0.0,0.32983450246242985,0.0,0.0,0.37236015066220407,0.0,0.0,0.0,0.0,-0.42236279469397264,0.0,0.0,0.32948666780861213,0.0,-0.2632110888491238,0.0,-0.17807394453680614,0.15367968626624173,0.7005034906977217,0.0,0.0,-0.8476749036079441,0.0,-0.9161972024565266,0.0,0.0,0.0,0.13322095588889238,0.028008505899082214,0.0,0.0,0.0,0.0,0.0,0.3994065257228214,0.8031377924978789,0.0,0.28182562485248996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13639830301815126,0.14846882756612878,0.05448415334846035,-0.6046939012449746,0.0,-0.19480915063522652
0.0,0.0,0.4280265305532298,0.3699891288418843,-0.8586076424991147,0.0,0.0,-0.4327258354757215,0.0,0.0,0.7606871625544087,0.0,0.0,-0.051198233053820874,0.0,0.0,0.778460166931392,0.0,0.0,-0.7096534617966153,-0.8826031480241057,0.0,0.0,0.0,-0.19000755980137307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5585711831638895,0.0,0.0,0.03927088846280502,0.0,0.0,0.0,0.0,0.45047857501240407,0.15941750767557739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3020769449296149,0.0,-0.27387759558903224,0.0,-0.17471735712796654,0.34565642525629836,-0.8250567718765527,0.0,0.0,0.0,0.0,0.0,0.0,-0.1329564835424366,-0.10737388809241177,0.0,0.6604914636821508,0.48952835322610655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48288836080360764,-0.8033429395728777,0.4272733499389574,0.0,0.13410884245600663,0.0,-0.6425204594748837,0.0,0.0,0.0,0.6920493764357494,0.0,0.0,0.0,0.0,0.42998776302704633,0.448182966875754,0.0,0.0,0.16097267049077768,0.8615732641803395,0.0,0.0,0.0,0.0,-0.4027186458470502,0.0,0.0,0.0,-0.4775367185249888,0.0,0.0,0.4900890942157552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03389424964695387,-0.7493367856631574,0.0,0.0,0.3531415301531404,-0.719120067578336,-0.6893742934335596,0.0,0.963308432276963,0.389614830763217,0.0,0.0,0.0,-0.567627393679839,0.5294005447985894,-0.8907882616908189,0.0,-0.6386196365896721,0.26184969290578364,0.0,0.0,0.6366899506725656,0.8779746076129837,-0.6141971702713036,0.0,0.3958796084811249,0.0,0.0
0.0,0.1159288388166928,0.0,0.0,0.0,0.9576364111854925,-0.593569608916034,0.0,0.0,0.0,0.0856762051803277,-0.584101770122738,-0.8178196405702309,0.739711424017863,0.0,0.937249044392491,-0.3450002208504197,0.0,0.0,-0.745867378510092,-0.1720320404717255,-0.2194497866870324,0.0,0.0,-0.6387297951109416,0.520699822392632,0.0,0.5361577362885228,0.0,0.0,-0.07326262706609143,0.0,-0.8679182141806898,0.338022835313609,0.0,0.0,-0.541893084385785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046204627220107986,0.7461169365131011,-0.9225843260673452,0.0,0.0,-0.6614710230832257,-0.8736562154960326,0.0,0.0,-0.2540881045096698,0.0,0.0,0.0,0.10909374414518047,0.0,0.0,0.1746364467810233,0.0,0.9346845294727022,0.0,0.0,0.393725942151659,0.2805307510598656,0.0,0.6575012981586206,0.0,0.0,0.0,-0.08128830922311814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31878684139463154,-0.9104621683897436,0.0,-0.12391702427004514,-0.8578535919527757,0.6324902153144087,-0.4285949472586005,0.0,0.0,-0.12501449645233986,0.9418506493539684,0.5477219285552488,-0.736447056581155,0.0,0.0,0.0,0.0,0.0,0.0,0.7739792607270293,0.0,0.0,0.0,0.0,-0.21001425550786568,-0.25078919961669,0.0,0.0,0.0,0.0,0.0,0.0,-0.9425560934405723,0.0,0.0,0.0,-0.36424842394127954,0.0,0.6645954934224534,0.0,0.0,0.0,0.0,0.0,0.2541711804429665,0.0,0.0,-0.21500427712955672,0.0,0.0,-0.3120378273480182,-0.32921751498277985,-0.29685719400447175,0.0,0.1589868704391757,0.2351218184716899,0.0,0.7299635770943407,0.0,0.0,0.7101653185670391,0.0,0.2833674639777284,-0.6753312946607994,0.0
-0.3147870799605812,-0.9877117160140751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977132760790528,0.0,0.17443543640903703,0.4561438791965854,0.584995151442286,0.0,-0.28559488045619386,0.0,-0.5524088147233852,0.0,-0.6921696696890458,0.0,0.0,0.11137288611921403,0.0,-0.24296632271958774,-0.07782194755604244,0.0,0.4408854351909839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32949895526086737,0.0,0.0,-0.11533550144127558,-0.23866135103762498,0.0,0.0,-0.28999834856300977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08370993889476375,0.0,0.0,0.0,0.0,0.0,0.2291002878819085,-0.7104870833195915,0.0,0.0,0.0,0.6573727662519795,-0.8195209250168061,0.0,0.011793896934597425,0.0,0.0,0.0,0.0,0.0,-0.8619432798417683,0.0,-0.10517987949867469,0.0,0.0,0.0,0.0,0.45598694067624623,0.0,-0.2310782167962353,0.0,0.0,0.0,0.0,0.25943439173863103,0.0,0.0,-0.44158312953638545,0.0,0.0,-0.14941191219181227,0.40953500136403065,0.0,0.0,0.0,0.0,-0.2860240733163677,0.6382668934875566,0.0,0.4301049861524462,0.476845033651633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682717100488841,-0.05841328820788605,0.024719034272454365,0.0,0.0,0.5976927135686472,0.0,0.0,0.0,-0.00015967160814178705,0.0,0.0,-0.5992528254291993,0.28714221715267096,0.0,-0.3001683335709717,0.0,0.18620749331163045,0.0,0.0,0.8074707144482973,0.0,-0.9969124748576477,0.2256686910470742,0.08340586046664078,0.0,0.3953989968010786,0.0,0.0,0.0,0.0,-0.24796621254841922,0.0,0.0,-0.11700006017921316,0.0,0.0,0.0
0.3428687194128772,0.0,0.14531849791782214,-0.758675604487997,0.0,0.0,0.3894242854738166,0.0,0.0,0.0,-0.5102823164545303,0.0,-0.03755849785671739,0.0,0.0,0.0,0.7842022760344995,0.0,0.0,0.0,0.41462374856836826,0.0,0.0,0.23124451384667455,-0.6905673447553602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5241296636934243,0.0,-0.6465325154794606,-0.2587282656850938,0.5191690575584382,-0.3876321819813573,0.23227850992325338,0.0,0.0,0.2957298183212935,0.0,-0.5316193577372708,0.667643626120134,0.0,-0.5899462796756028,0.0,0.193947545019729,0.0,0.965302083238387,-0.6473666684174586,0.0,-0.68947198646313,0.0,0.9101505132994745,0.0,0.0,0.0,0.0,-0.8151556719391002,0.0,-0.1891473873391567,0.0,-0.8304331088610963,-0.6377274467878731,0.0,0.0,-0.6196322913909134,-0.982789225574259,0.0,0.0,0.0,0.0,0.0,0.0,0.748085445572441,0.0,-0.2430907886616458,0.08458111598252782,0.03158796455115209,0.0,0.0,-0.3193383641523415,0.0,0.0,0.0,0.0,0.7624284124136826,0.0,0.0,0.0,0.7305388663450214,-0.6534433985254213,0.0,0.4547549967557203,0.46080467070152187,-0.19200836798788812,0.0,0.5271892618370133,0.06732218446329186,0.0,0.1952646700394165,-0.154268060024088,0.8669721753202939,0.0,0.0,0.0,0.0,0.7271825532855085,0.0,-0.3493803521143424,0.0,0.0,0.0,0.0,0.5596412230554606,0.0,-0.07421535765386378,0.0,0.0,0.0,0.0,0.0,0.8625941847248273,0.0,0.0,0.13733322412554005,-0.9165786313165236,0.0,0.0,0.0,0.8626772706966894,0.0,0.0,0.0,0.3319764501338136,0.0,0.7867045205986807,0.0,0.0,0.6283459286609023,0.0,-0.18079091791256086,0.0,0.9080287281186648
0.0,0.0,0.0,0.4177263554175694,0.0,-0.07648500766251942,-0.00880043768753258,0.0,0.0,0.6644539183600566,0.5571260960092164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8820737332119399,-0.8417549969698648,0.3284769253788349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33240088541080937,0.0,0.0,0.9282024150860735,0.9154281276710037,0.182331009856036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867512594372507,0.0,0.9645670605733627,0.0,0.0,0.3550729494936735,-0.19182148062754045,-0.5654259172973874,0.0,0.0,0.0,-0.18080056097578123,-0.9633841067045958,0.0,0.0,0.0,-0.32156485945161384,-0.40570829905560424,0.0,0.0,0.10380455107707176,0.0,-0.6630634258714718,0.7671285923088753,0.0,0.0,0.0,0.0,0.0,0.0,-0.2398970917266834,-0.2763298058465111,0.0,0.0,0.0,-0.2891720493674368,0.9916764760973378,0.8884091437069748,-0.7377117763232073,0.03671011094957355,0.0,-0.19778718267895012,0.0,0.0,0.0,0.0,0.0,0.0,-0.852160790679128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043244981512456,0.0,0.0,0.0,0.0,0.0,-0.6364213135890875,0.0,0.42030655172713116,0.8499607568816976,0.05826328977645279,0.0,0.09450552203241469,0.0,0.0,0.0,-0.6955821838233354,0.30846816822777656,0.0,-0.09170225258056242,0.9647229018499914,0.0,0.0,-0.8642554434357228,0.0,0.0,-0.14032786245132833,0.5672620102821495,-0.8457291944756782,0.0,0.7656671259832832,0.0,0.858146177088936,-0.20374678869947416,-0.022147806731377173,0.0,0.0,0.0,-0.00853657421726517,0.582283963345533,0.0,0.0
0.0,0.0,0.0,0.0,-0.7380342972981502,0.0,0.0,0.0,0.0,0.0,0.13770062626198087,0.0,0.0,0.0,0.0,-0.7230514189307597,0.0,0.0,0.0,0.0,0.8736704167623677,0.8080072044329938,0.0,0.0,0.0,0.0,0.0,-0.013903259748081709,-0.3471170310860341,-0.7682938820385481,0.3035794382240048,-0.45114344836281983,0.0,-0.5702097350450055,0.0,0.0,0.003101109391391299,0.0,0.48582985154848446,0.0,0.36259253904823563,0.0,-0.9475910522243025,0.0,0.05625421814227338,-0.553463916522267,0.0,-0.10687303583429819,0.0,-0.8379623072134921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43630715701516287,0.0,0.48009620206485715,0.0,0.0,0.0,0.0,0.0,0.3731244554779658,0.0,0.3448457244945109,-0.921377077448039,0.0,0.0,0.0,-0.8231017786661448,-0.8866099847279856,0.0,0.0,0.349314343777829,0.0,0.0,0.0,0.0,0.0,-0.24572060309418653,0.0,-0.10006928963145345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463089022793427,-0.36972404949505355,0.0,0.0,0.165039994198243,0.0,0.0,0.0,0.0,-0.09745383886992331,0.3017428415671439,0.0,-0.434074272980848,0.0,0.0,-0.15678375311533532,0.0,0.0,0.0,0.0,0.0,-0.6074817076318622,0.0,0.0,0.7929711731635982,-0.9442255849262762,0.14660265479152867,0.6112862215781121,0.0,0.0,-0.4277148139349283,0.0,-0.819399181702505,0.6445306179502872,0.6148285765399342,0.0,0.0,0.6649292313360922,-0.060345815507512945,0.0,0.0,0.0,0.7727036657800863,-0.07003445012046638,0.0,-0.6079906626229052,0.0,0.2317235122767647,0.0,-0.783538362823726,0.48326637587851984,0.0,0.0
0.0,0.28785286446251557,-0.24310667034263467,0.5223860183432518,0.0,0.0,0.0,0.0,0.0,0.0,0.09376150502631897,-0.5107101370498455,0.0,0.0,0.0,-0.540030522259562,0.0,0.13308265704975608,0.0,0.0,0.9304489498836797,-0.011280467114860637,0.0,0.0,0.4808615459171999,0.0,0.0,-0.0892202273077165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993618839974622,0.0,0.0,0.0,0.0,0.0,0.3864066745735908,0.0,-0.5351171857223682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8240226189135986,0.0,0.0,0.0,0.0,0.0,0.5612379996726431,0.0,-0.4203016961308639,0.6979637527886402,0.0,-0.3354936441639249,0.0,0.0,0.0,0.0,0.7255923361153094,0.0,0.7393063034365894,-0.8246182502832526,0.7318076487469314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8858319474225096,-0.26614692418943564,0.4396745733019385,0.0,0.0,-0.6597553976367971,0.0,0.7395952780879549,-0.7413804884455508,0.9481116221686083,0.0,0.0,0.0,0.0,0.0,-0.45053274016775546,0.0,0.0,-0.9670146615976252,0.24284759532781053,0.0,0.0,0.0,-0.8436035526797276,0.5786810498610835,0.0,0.0,-0.18956795248827474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615123548559355,-0.42905334041770415,0.0,0.0,-0.32368875789461926,0.0,0.3815066095144395,-0.12356802661499255,0.0,0.0,0.0,-0.4668179516570703,-0.10938847040759025,0.0,0.5955526288116801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176274683302016,0.0,0.8151360456607473,0.0,0.0
0.0,-0.3794907263428384,0.6979713511352181,0.0,0.0,0.0,0.0,0.0,0.0,0.23525618213984512,0.0,0.22108029363226356,0.04275691425514472,0.0,0.0,-0.628539797195034,0.0,0.0,0.49652576138028226,0.0,0.48388018206054983,0.0,0.007478321828060075,0.0,0.0,0.0,0.0,-0.16728850357553826,0.0,0.0,0.0,0.0,0.0,0.4371216006756746,0.0,0.0,0.0,-0.9668143962314437,0.07102907100578748,-0.9086158634496198,0.0,0.68602089444857,0.0,0.0,0.0,0.0,0.0,0.0,0.6091097427895185,0.0,-0.199743220228354,0.0,0.0,0.0,-0.7891594417415699,0.0,-0.6970617522002316,0.0,0.0,0.0,0.0,0.0,0.0,0.014596408285725726,-0.7433972585803272,-0.7737644992008386,0.0,0.7796739500542564,0.0,0.0,-0.2194196926768861,0.24524752075777134,0.0,0.0017184784469339576,0.5201624484941998,0.6652075063317782,0.0,0.0,0.375495809933569,-0.9496914872790572,0.0,0.0,0.0,-0.7259284784010489,0.0,-0.28151660496929765,-0.49307510844460234,0.0,0.12676693913772263,-0.03987520726564209,0.0,0.0,0.0,0.0,0.0,-0.9790325118528975,0.7755624033290216,0.14170371868774045,0.0,0.0,0.5215418503748133,0.09622476198034602,0.0,0.8414026512637556,0.0,0.0,-0.9428839289118418,-0.7193387627508283,0.0,0.6541954492810502,-0.08921726000874397,0.38716641194343526,0.0,0.31176605448354255,0.0,0.0,-0.1253896528080879,0.0,0.0,0.1767110058737017,0.7891900572613222,0.9274117345010509,0.4113763749344759,0.5280577740003303,0.0,-0.2088386244439887,0.0,0.0,-0.05816661544454549,0.0,-0.4237007295191588,-0.5886858401868151,0.6811809482519717,0.5497086647114586,0.0,0.0,0.0,-0.5956231091399862,-0.25518903428507644,0.0,0.0,0.1354769623279286,-0.686096012144588,0.0,0.0,-0.978082971945355,0.0,0.0,0.25945313033069906,0.7630276662355535
0.2822783457426079,-0.9546241689701032,0.0,0.7693035961375505,0.0,0.0,0.0,0.0,0.0,0.3866256074410639,0.0,0.0,0.026973778817626304,0.0,0.0,0.0,0.0,0.0,0.0,0.17356612825527074,0.5718220715002802,0.0,0.0,0.0,0.0,0.0,-0.8354931658114331,0.0,0.0,-0.6053950397742698,0.0,-0.08824217204484497,-0.3823007141731627,0.0,0.0,-0.6391050292100493,0.0,0.0,0.0,-0.305411416114413,0.0,0.0,0.0,0.0,0.0,-0.6801117753088253,0.0,0.0,0.7105980521290243,0.0,0.0,0.0,0.0,0.45275171781232837,0.33018554816415135,0.0,-0.08655620536868303,0.0,0.0,-0.9880989547545633,0.0,0.0,0.8458977159324961,0.4404828051138403,-0.7481379322999235,0.0,0.2309885388345827,0.0,0.0,-0.7973118786948747,0.0,0.0,-0.9751323773760039,0.0,0.0,-0.8607499630807358,0.0,-0.7533910001587498,0.7895633261610648,0.0,0.8639775717773406,0.0,-0.2799918867857971,0.0,0.4527519422425996,0.0,-0.36224220845062627,0.9561307294045287,0.0,0.13228879237432145,0.0,-0.8005111636594731,0.0,0.506027654403121,0.0,0.0,0.0,0.06909331514203698,0.6651407089627766,0.0,0.0,0.16611518950181936,0.8599029243814764,-0.8854092050564468,0.0,0.0,0.0,0.0,-0.8684424245899263,0.0,0.024776119423147724,0.0,0.0,0.0,0.0,0.0,0.9225282198427258,0.0,-0.739949725572354,0.3019861518053504,0.43226963511832783,0.0,0.0,0.6105577194326943,0.0,-0.44361662369674426,0.0,0.6768131399529798,0.8163477086796027,0.1892341749412887,0.0,-0.31180001133759694,-0.232265456062692,0.0,0.0,0.41379569437345354,-0.5116587414536302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8362837315762734
-0.6952301216196493,-0.7620299897273708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120081073941324,0.0,0.07064696889809996,0.22000100202151418,0.0,-0.18008399228431826,0.0,0.5095819639759791,0.5821519651378533,0.5745794058975295,0.0,-0.19958352817711522,0.0,0.0,-0.1637141888206941,0.0,0.0,0.6877887485779228,-0.05834784454931574,0.16979918582726294,-0.6685639567474073,0.09431648711177032,0.07763704300519847,0.0,0.0,0.08936747355566843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9786164965630288,0.0,0.0,0.2546740486731074,-0.47661654922301344,0.1650859148819117,0.0,0.0,0.31416024003369913,0.8864137740605558,-0.029758990660969875,0.0,0.0,0.0,-0.001492276067548426,0.3842874620055794,-0.8477647678881399,0.0,0.0,0.0,0.0,-0.33916205052333237,0.0,-0.771960442496068,0.0,0.5382177004437405,0.0,0.0,0.0,0.6921282748376534,-0.6334886572670906,-0.19707300160880836,-0.43111390194980315,0.0,-0.9918511662811165,0.569178058145178,0.0,0.0,0.04364451919022705,0.5914922946514019,0.0,0.0,0.0,0.0,0.2115359590021786,0.0,-0.7843209565914944,0.5140691284063532,0.0,0.0,0.0,0.536035434747347,0.0,0.0,-0.5859248714952086,0.0,0.0,-0.41402046267636017,0.0,0.0,-0.39816698704836595,0.0,0.16635583995529912,0.0,0.0,0.0,-0.773282453030741,0.0,-0.47571079312114306,0.0,0.0,0.0,0.0,-0.06427505050386473,0.08165310710492224,0.0,0.0,0.0,-0.9607561800062632,-0.40116780213777403,-0.0391688434224533,0.0,0.917996101940751,0.0,0.0,0.0,-0.2856061606839143,0.37411320740719867,0.0,0.0,0.0,0.0,-0.19801206125612403,-0.9877555846522132,0.0,0.0,0.0,0.0,0.0,0.0,-0.031451768133119895,0.0,0.0,0.0,0.46654219165291533,0.0,0.6310225638369182
